,anio,elec,partido,votos,censo
2355,2019,Alcalda,COALICINMEJORESPOSIBLE,597,4113
2356,2019,Alcalda,COALICINMEJORESTIEMPOSPARAHOBO,1929,5896
2357,2019,Alcalda,COALICINMEJORPARATODOS,17891,16283
2358,2019,Alcalda,COALICINMERECEMOSMS,4043,3752
2359,2019,Alcalda,COALICINMESITASSEGUIRADELANTE,4936,18595
2360,2019,Alcalda,COALICINMICOMPROMISOESCONSAHAGN,31767,11426
2361,2019,Alcalda,COALICINMICOMPROMISOESPRIMAVERA,2276,5130
2362,2019,Alcalda,COALICINMINGAPARAELDESARROLLODEBOJAY,2242,2210
2363,2019,Alcalda,COALICINMONICASTELLAALCALDESA,424,1978
2364,2019,Alcalda,COALICINMONTENEGROPARAVIVIRLO,3408,4644
2365,2019,Alcalda,COALICINMOSQUERAPRODUCTIVO,2209,3771
2366,2019,Alcalda,COALICINMOTIVODEPROGRESO,2991,4187
2367,2019,Alcalda,COALICINMOVILIZANDOIDEASPORUNTERRITORIOSOSTENIBLE,2844,4510
2368,2019,Alcalda,COALICINMOVIMIENTOALTERNATIVOSOCIALMS,5213,11864
2369,2019,Alcalda,COALICINMOVIMIENTOCOMUNITARIOPARTIDOCONSERVADORCOL,3957,4472
2370,2019,Alcalda,COALICINMOVIMIENTODELAGENTE,4651,16279
2371,2019,Alcalda,COALICINMOVIMIENTODERENOVACINPORELPROGRESODEAPULO,1188,7008
2372,2019,Alcalda,COALICINMOVIMIENTOMAISMOVIMIENTOAICO,3216,8316
2373,2019,Alcalda,COALICINMOVIMIENTOSSOCIALUNIDOSSOMOSMS,1160,7775
2374,2019,Alcalda,COALICINMOVMAISGSCCULTIVEMOSCHIVATA,206,2695
2375,2019,Alcalda,COALICINMOVSOCIALPALANTEOROCUYPARTIDOCENTRODEMOCRTICO,2547,6383
2376,2019,Alcalda,COALICINMSCAMBIO,60288,9242
2377,2019,Alcalda,COALICINMSCOMPROMISOMSSOCIAL,703,3097
2378,2019,Alcalda,COALICINMSESPERANZAMEJORFUTURO,7422,11909
2379,2019,Alcalda,COALICINMSOBRASPARASOLANO,1112,6145
2380,2019,Alcalda,COALICINMSOPORTUNIDADES,3793,9041
2381,2019,Alcalda,COALICINMSOPORTUNIDADESPARATODOS,1735,6139
2382,2019,Alcalda,COALICINMSPORSANGIL,1495,1601
2383,2019,Alcalda,COALICINMSSOLUCIONES,2185,7344
2384,2019,Alcalda,COALICINMURINDELCAMBIOESAHORA,1057,2466
2385,2019,Alcalda,COALICINNECHAMORPORLONUESTRO,2626,15052
2386,2019,Alcalda,COALICINNECOCLCONFUTURO,6604,16535
2387,2019,Alcalda,COALICINNOBSAUNIDA,4973,10300
2388,2019,Alcalda,COALICINNOLOSDEFRAUDARCONSTRUYAMOSCARREO,1679,16304
2389,2019,Alcalda,COALICINNOSUNEELCOMPROMISO,5947,17973
2390,2019,Alcalda,COALICINNUESTRAALIANZAESCONELPUEBLO,1464,9179
2391,2019,Alcalda,COALICINNUESTROCOMPROMISOESFORTUL,4515,7052
2392,2019,Alcalda,COALICINNUESTROCOMPROMISOESUNE,2971,6700
2393,2019,Alcalda,COALICINNUESTROOBJETIVOESTIBIRITA,1466,2974
2394,2019,Alcalda,COALICINNUESTROPUEBLONUESTROCAMPOMIPASIN,1484,3357
2395,2019,Alcalda,COALICINNUEVAGRANADAENBUENASMANOS,840,8121
2396,2019,Alcalda,COALICINNUEVAVILLAVIEJA,677,3462
2397,2019,Alcalda,COALICINNUEVOTUMACO,410,7205
2398,2019,Alcalda,COALICINOCAASOLIDARIAYENPAZ,2159,5629
2399,2019,Alcalda,COALICINOCAMONTENOSUNE,550,3895
2400,2019,Alcalda,COALICINOICATCONDESARROLLO,655,2678
2401,2019,Alcalda,COALICINOICATCRECEENBUENASMANOS,913,2678
2402,2019,Alcalda,COALICINONZAGACUENTECONNOSOTROS,956,2580
2403,2019,Alcalda,COALICINOPORTUNIDADPARATODOS,10060,22087
2404,2019,Alcalda,COALICINOPORTUNIDADYBIENESTARPARATODOS,6485,9195
2405,2019,Alcalda,COALICINPACTODETRANSPARENCIAPORAPULO,1550,7008
2406,2019,Alcalda,COALICINPACTOPORELCAMPO,904,2322
2407,2019,Alcalda,COALICINPACTOPORELCARMEN,3030,5192
2408,2019,Alcalda,COALICINPACTOPORFLANDESMSPROGRESOMSEQUIDAD,3452,16978
2409,2019,Alcalda,COALICINPACTOPORFLORIDA,7501,6616
2410,2019,Alcalda,COALICINPACTOPORFUSAGASUG,13536,7774
2411,2019,Alcalda,COALICINPACTOPORGUATEQUE,1050,8802
2412,2019,Alcalda,COALICINPACTOPORTOTOR,5573,5360
2413,2019,Alcalda,COALICINPACTOPORUNMEJORCOLOSO,3588,6385
2414,2019,Alcalda,COALICINPACTOPORYOPAL,12117,9120
2415,2019,Alcalda,COALICINPAIPAHUMANA,51,7334
2416,2019,Alcalda,COALICINPARALAALCALDADEARMEROGUAYABAL,3162,8979
2417,2019,Alcalda,COALICINPARALAALCALDADENARIO,969,2913
2418,2019,Alcalda,COALICINPARALAALCALDIADEAGUADA,421,1511
2419,2019,Alcalda,COALICINPARALLEGARMSLEJOS,13919,3766
2420,2019,Alcalda,COALICINPARARETOMARELRUMBO,6887,5463
2421,2019,Alcalda,COALICINPARARETOMARELRUMBODELADORADA,8987,12165
2422,2019,Alcalda,COALICINPARASEGUIRAVANZANDO,3171,7845
2423,2019,Alcalda,COALICINPARASERVIRLEAUSTED,1695,4266
2424,2019,Alcalda,COALICINPARASERVIRLESUMERC,1129,2295
2425,2019,Alcalda,COALICINPARAVOLVERACREER,1562,8717
2426,2019,Alcalda,COALICINPARCONSERVADORCOLOMBIANOPARCAMBIORADICALPARALIANZAVERDE,1266,3251
2427,2019,Alcalda,COALICINPARTCONSERVADORCAMBIORADICALDELAULIBERALALIANZAVERDE,5254,9277
2428,2019,Alcalda,COALICINPARTCONSERVADORCENTRODEMOCRTICODELAUCAMBIORADICAL,1655,2296
2429,2019,Alcalda,COALICINPARTCONSERVADORCOLPARTCENTRODEMOCRTICOMOVAICO,1089,6059
2430,2019,Alcalda,COALICINPARTCONSERVADORCOLPARTDELAUPARTALIANZAVERDE,27,7111
2431,2019,Alcalda,COALICINPARTCONSERVADORLIBERALCAMBIORADICALDELAUALIANZAVERDE,4203,10509
2432,2019,Alcalda,COALICINPARTIDOALIANZAVERDE,21401,10523
2433,2019,Alcalda,COALICINPARTIDOASIMAIS,122,4635
2434,2019,Alcalda,COALICINPARTIDOASIPARTIDOCOLOMBIARENACIENTE,218,3487
2435,2019,Alcalda,COALICINPARTIDOASIPARTIDOLIBERALCOL,3783,13447
2436,2019,Alcalda,COALICINPARTIDOCENTRODEMOCRTICOPARTIDOCAMBIORADICAL,10831,8405
2437,2019,Alcalda,COALICINPARTIDOCOLOMBIAJUSTALIBRESPARTIDOASI,4089,7344
2438,2019,Alcalda,COALICINPARTIDOCONSERVADORALIANZAVERDELIBERAL,3601,5192
2439,2019,Alcalda,COALICINPARTIDOCONSERVADORASIAICO,31144,2879
2440,2019,Alcalda,COALICINPARTIDOCONSERVADORCAMBIORADCENTRODEMOCRTDELAU,1456,3895
2441,2019,Alcalda,COALICINPARTIDOCONSERVADORCAMBIORADICALALIANZAVERDEMAIS,3036,4737
2442,2019,Alcalda,COALICINPARTIDOCONSERVADORCAMBIORADICALCDEMOCRTICOASI,2605,5016
2443,2019,Alcalda,COALICINPARTIDOCONSERVADORCAMBIORADICALCENTRODEMOCRTICO,3123,8451
2444,2019,Alcalda,COALICINPARTIDOCONSERVADORCAMBIORADICALCOLOMBIARENACIENTE,644,2974
2445,2019,Alcalda,COALICINPARTIDOCONSERVADORCAMBIORADICALPARTIDODELAU,5332,15535
2446,2019,Alcalda,COALICINPARTIDOCONSERVADORCENTRODEMOCRTCAMBIORADICALASI,3774,14938
2447,2019,Alcalda,COALICINPARTIDOCONSERVADORCENTRODEMOCRTCAMBIORADLIBERAL,1162,2552
2448,2019,Alcalda,COALICINPARTIDOCONSERVADORCENTRODEMOCRTICOCAMBIORADICAL,8815,25676
2449,2019,Alcalda,COALICINPARTIDOCONSERVADORCENTRODEMOCRTICODELAU,2390,6268
2450,2019,Alcalda,COALICINPARTIDOCONSERVADORCENTRODEMOCRTICOLIBERAL,4254,12317
2451,2019,Alcalda,COALICINPARTIDOCONSERVADORCENTRODEMOCRTICOPARTIDOASI,3975,13248
2452,2019,Alcalda,COALICINPARTIDOCONSERVADORCENTRODEMOCRTICOPARTIDODELAU,20062,24145
2453,2019,Alcalda,COALICINPARTIDOCONSERVADORCENTRODEMOCRTICOPARTIDOLIBERAL,2665,7704
2454,2019,Alcalda,COALICINPARTIDOCONSERVADORCENTRODEMOCRTLIBERALCAMBIORAD,1943,3403
2455,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLOMBIANOMAISAICO,7190,4078
2456,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDOALIANZAVERDEPARTIDOASI,8411,10757
2457,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDOASI,2155,6486
2458,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDOASIPARTIDODELAU,2704,12486
2459,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDOCAMBIORADICAL,11890,19245
2460,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDOCAMBIORADICALPARTIDOASI,1068,6465
2461,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDOCENTRODEMOCRTICO,5688,25343
2462,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDODELAU,5451,8427
2463,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDODELAUPARTIDOASI,947,5655
2464,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDOLIBERALCOLOMBIANO,10760,6495
2465,2019,Alcalda,COALICINPARTIDOCONSERVADORCOLPARTIDOLIBERALCOLPARTIDOASI,36686,36305
2466,2019,Alcalda,COALICINPARTIDOCONSERVADORDELAUAICOCENTRODEMOCRTICO,1517,5369
2467,2019,Alcalda,COALICINPARTIDOCONSERVADORDELAUCAMBIORADCENTRODEMOCRATASI,8344,4324
2468,2019,Alcalda,COALICINPARTIDOCONSERVADORDELAUCAMBIORADICALLIBERAL,1590,1405
2469,2019,Alcalda,COALICINPARTIDOCONSERVADORDELAUCAMBIORADICALLIBERALCOL,5922,13221
2470,2019,Alcalda,COALICINPARTIDOCONSERVADORDELAUCENTRODEMOCRTICOASI,3569,6080
2471,2019,Alcalda,COALICINPARTIDOCONSERVADORLIBERALCAMBIORADICALDELAU,1067,5721
2472,2019,Alcalda,COALICINPARTIDOCONSERVADORLIBERALCENTRODEMOCRATCAMBIORAD,6153,13628
2473,2019,Alcalda,COALICINPARTIDOCONSERVADORLIBERALCENTRODEMOCRTICODELAU,1477,6920
2474,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTALIANZAVERDEPARTIDOLIBERAL,1216,2131
2475,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTCAMBIORADICALPARTDELAU,1126,4415
2476,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTCAMBIORADICALPARTIDODELAU,3182,16233
2477,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDOALIANZAVERDEPARTIDOLIBERAL,3023,8355
2478,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDOASI,3590,15561
2479,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDOASICENTRODEMOCRTICO,3418,8092
2480,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDOCAMBIORADICAL,19364,9735
2481,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDOCENTRODEMOCRTICO,1407,4117
2482,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDODELAU,2718,7124
2483,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDODELAUCAMBIORADICAL,4470,10622
2484,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDODELAUPARTALIANZAVERDE,5137,10845
2485,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDODELAUPARTIDOLIBERAL,7659,21887
2486,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDOLIBERALCOLPARTIDODELAU,3171,10358
2487,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDOLIBERALPARTALIANZAVERDE,13354,5260
2488,2019,Alcalda,COALICINPARTIDOCONSERVADORPARTIDOLIBERALPARTIDODELAU,1601,3623
2489,2019,Alcalda,COALICINPARTIDODELAUADAMOVIMIENTOMAISCONSERVADOR,471,1541
2490,2019,Alcalda,COALICINPARTIDODELAUALIANZAVERDEMAISYASI,5500,17473
2491,2019,Alcalda,COALICINPARTIDODELAUASI,2586,8957
2492,2019,Alcalda,COALICINPARTIDODELAUCAMBIORADICALCONSERVADORLIBERAL,1836,4113
2493,2019,Alcalda,COALICINPARTIDODELAUCONSERVADORMAISASIALIANZAVERDE,2801,8294
2494,2019,Alcalda,COALICINPARTIDODELAULIBERALADAMOVIMIENTOAICO,5525,14938
2495,2019,Alcalda,COALICINPARTIDODELAULIBERALASICOLOMBIAJUSTALIBRES,5310,7815
2496,2019,Alcalda,COALICINPARTIDODELAUMOVIMIENTOAICO,2379,14862
2497,2019,Alcalda,COALICINPARTIDODELAUMOVIMIENTOALTERNATIVOINDIGENAYSOCIAL,6,2631
2498,2019,Alcalda,COALICINPARTIDODELAUMOVIMIENTOMAIS,3594,26845
2499,2019,Alcalda,COALICINPARTIDODELAUPARTIDOALIANZAVERDE,6700,22907
2500,2019,Alcalda,COALICINPARTIDODELAUPARTIDOASI,2840,18927
2501,2019,Alcalda,COALICINPARTIDODELAUPARTIDOCAMBIORADICAL,5031,14859
2502,2019,Alcalda,COALICINPARTIDODELAUPARTIDOCAMBIORADICALPARTIDOALIANZAVERDE,10639,930
2503,2019,Alcalda,COALICINPARTIDODELAUPARTIDOCENTRODEMOCRTICO,6653,24027
2504,2019,Alcalda,COALICINPARTIDODELAUPARTIDOCOLOMBIAJUSTALIBRES,1526,10757
2505,2019,Alcalda,COALICINPARTIDODELAUPARTIDOCOLOMBIARENACIENTE,5335,21044
2506,2019,Alcalda,COALICINPARTIDODELAUPARTIDOLIBERALCOLOMBIANO,3764,17436
2507,2019,Alcalda,COALICINPARTIDOLIBERALCOLMOVIMIENTOMAIS,1228,4764
2508,2019,Alcalda,COALICINPARTIDOLIBERALPARTIDODELAUPARTIDOCAMBIORADICAL,2265,7049
2509,2019,Alcalda,COALICINPARTIDOLIBERALPARTIDODELAUPARTIDOCONSERVADOR,3316,9462
2510,2019,Alcalda,COALICINPASINPORBETULIA,3773,5528
2511,2019,Alcalda,COALICINPASINPORNUESTRATIERRA,7054,8226
2512,2019,Alcalda,COALICINPASINPORURRAO,980,5597
2513,2019,Alcalda,COALICINPATIANOSESAHORA,4194,12680
2514,2019,Alcalda,COALICINPAYAPRODUCTIVAYSOSTENIBLE,464,904
2515,2019,Alcalda,COALICINPCONSERVADORCOLOMBIANOPCENTRODEMOCRTICOPLIBERALCOL,4323,11549
2516,2019,Alcalda,COALICINPCONSERVADORPCAMBIORADICALPLIBERALPDELAU,6826,8269
2517,2019,Alcalda,COALICINPENSAMOSDIFERENTE,2972,3780
2518,2019,Alcalda,COALICINPENSANDOENGRANDE,1141,10991
2519,2019,Alcalda,COALICINPENSANDOYSOANDOENCHA,1539,8572
2520,2019,Alcalda,COALICINPENSEMOSENGRANDEGUATAVITAMERECEMS,1219,5142
2521,2019,Alcalda,COALICINPIEDECUESTALAFUERZADELPROGRESO,24964,12533
2522,2019,Alcalda,COALICINPIEDRASCONPROYECCINREGIONAL,14,3081
2523,2019,Alcalda,COALICINPIENSADIFERENTE,4551,17831
2524,2019,Alcalda,COALICINPINCHOTEVUELVEACRECER,1269,3369
2525,2019,Alcalda,COALICINPODEMOSFLORIDA,4611,6616
2526,2019,Alcalda,COALICINPODEMOSHACERLO,9450,7049
2527,2019,Alcalda,COALICINPODEMOSHACERLOMEJOR,3587,12080
2528,2019,Alcalda,COALICINPODEMOSSERMS,1248,8002
2529,2019,Alcalda,COALICINPOLODEMOCRATICOALTERNATIVOCOLOMBIAHUMANAUP,187,4911
2530,2019,Alcalda,COALICINPOPAYNRECUPEREMOSELRUMBO,26164,8513
2531,2019,Alcalda,COALICINPORALCALDADEGIRARDOT,10294,9859
2532,2019,Alcalda,COALICINPORAMORAPUEBLOBELLO,5884,13221
2533,2019,Alcalda,COALICINPORAMORATIBAN,2211,6375
2534,2019,Alcalda,COALICINPORANZ,2199,3631
2535,2019,Alcalda,COALICINPORCARTAGENADELCHAIR,2737,16926
2536,2019,Alcalda,COALICINPORELCAMINOCORRECTO,1918,9525
2537,2019,Alcalda,COALICINPORELDESARROLLODEPUERTONARIO,1858,4310
2538,2019,Alcalda,COALICINPORELDONCELLOQUETODOSQUEREMOS,5290,14752
2539,2019,Alcalda,COALICINPORELFUTURODELLORMAISPARTIDOADA,1840,5317
2540,2019,Alcalda,COALICINPORELPROGRESODEAGUACHICACESAR,14862,6157
2541,2019,Alcalda,COALICINPORELPROGRESODEGIRN,10265,5704
2542,2019,Alcalda,COALICINPORELRENACERDETOGUJUNTOSPODEMOSMS,1438,4117
2543,2019,Alcalda,COALICINPORFALAN,150,4462
2544,2019,Alcalda,COALICINPORLAALCALDADEPUERTOWILCHES,4275,13783
2545,2019,Alcalda,COALICINPORLADEFENSADEARMENIA,21971,8397
2546,2019,Alcalda,COALICINPORLADEMOCRACIAYLAPAZ,3225,19724
2547,2019,Alcalda,COALICINPORLAESPERANZAQUEQUEREMOS,909,2581
2548,2019,Alcalda,COALICINPORLAFUERZADELAGENTE,1605,4389
2549,2019,Alcalda,COALICINPORLAOCAAQUEQUERS,12815,5629
2550,2019,Alcalda,COALICINPORLAPAZYDEMOCRACIA,2988,10991
2551,2019,Alcalda,COALICINPORLAPAZYLADEMOCRACIA,1762,3404
2552,2019,Alcalda,COALICINPORLARECONSTRUCCINDEBUENAVENTURA,25761,8405
2553,2019,Alcalda,COALICINPORLASENDADELPROGRESO,4597,7285
2554,2019,Alcalda,COALICINPORLASVIASDELSAMANQUEQUEREMOS,3658,9165
2555,2019,Alcalda,COALICINPORLAVIDALAPAZYELTERRITORIO,550,5260
2556,2019,Alcalda,COALICINPORNEIVA,63231,11905
2557,2019,Alcalda,COALICINPORPALMASTRABAJARCONSTRUIRYCRECER,638,2415
2558,2019,Alcalda,COALICINPORPITALITOUNIDOS,12029,5965
2559,2019,Alcalda,COALICINPORQUEELCARMENDEBOLVARMERECEMS,17163,6439
2560,2019,Alcalda,COALICINPORQUELONUESTROESYOLOMB,957,12618
2561,2019,Alcalda,COALICINPORQUETCUENTASSMATE,1621,5107
2562,2019,Alcalda,COALICINPORQUIBD,10933,5260
2563,2019,Alcalda,COALICINPORTADMELAJUEGOTODA,2186,9100
2564,2019,Alcalda,COALICINPORTISANDIEGO,5201,11099
2565,2019,Alcalda,COALICINPORTISANJUAN,2554,7409
2566,2019,Alcalda,COALICINPORTIVALLEDUPAR,70270,14039
2567,2019,Alcalda,COALICINPORUNABETULIAINCLUYENTE,835,1880
2568,2019,Alcalda,COALICINPORUNABOSCONIADIGNA,166,9862
2569,2019,Alcalda,COALICINPORUNABOSCONIAMEJOR,1983,9862
2570,2019,Alcalda,COALICINPORUNAFUNZAMSHUMANA,3100,8720
2571,2019,Alcalda,COALICINPORUNAGLORIADIGNA,29,4936
2572,2019,Alcalda,COALICINPORUNANUEVAUBAT,6756,9054
2573,2019,Alcalda,COALICINPORUNANVITAMEJORPARATODOS,1466,2658
2574,2019,Alcalda,COALICINPORUNARROYOHONDOUNIDO,3036,6344
2575,2019,Alcalda,COALICINPORUNENCINOCONEQUIDAD,758,1753
2576,2019,Alcalda,COALICINPORUNFUTUROMEJOR,517,2483
2577,2019,Alcalda,COALICINPORUNGOBIERNOAUTNOMO,2069,13357
2578,2019,Alcalda,COALICINPORUNMEJORFUTUROPARASANPEDRO,5003,14821
2579,2019,Alcalda,COALICINPORUNMEJORMAANA,20851,11074
2580,2019,Alcalda,COALICINPORUNNUEVOSAPUYES,2567,2494
2581,2019,Alcalda,COALICINPORUNPACTOPORPUERTOCAICEDO,2021,6525
2582,2019,Alcalda,COALICINPORUNVIGAMEJORELCAMBIOESAHORA,2306,2628
2583,2019,Alcalda,COALICINPORVILLAGARZNMICORAZN,1000,15379
2584,2019,Alcalda,COALICINPORVOSGONZLEZ,149,1947
2585,2019,Alcalda,COALICINPORZARZAL,2672,4764
2586,2019,Alcalda,COALICINPRAMOCONTODOS,1537,3515
2587,2019,Alcalda,COALICINPRIMEROLAGENTE,2530,6054
2588,2019,Alcalda,COALICINPRIMEROLOSOCIAL,779,14039
2589,2019,Alcalda,COALICINPRIMERONATAGAIMA,101,12820
2590,2019,Alcalda,COALICINPRIMEROPEREIRA,55316,9242
2591,2019,Alcalda,COALICINPROGRAMTICAYPOLTICAPARTIDODELAUPARTIDOASI,309,2415
2592,2019,Alcalda,COALICINPROGRESAMOSCONEXPERIENCIAYCOMPROMISOSOCIAL,868,4405
2593,2019,Alcalda,COALICINPROPUESTASCLARASPARAELCAMBIO,1166,3584
2594,2019,Alcalda,COALICINPROSPERIDADPARAMIGENTE,2022,2540
2595,2019,Alcalda,COALICINPROYECTOE,1750,5873
2596,2019,Alcalda,COALICINPUEBLOBELLOHUMANO,18,13221
2597,2019,Alcalda,COALICINPUERTOASSGANA20202023,5219,6873
2598,2019,Alcalda,COALICINPUERTOBOYAC,230,7520
2599,2019,Alcalda,COALICINPUERTOBOYACPRIMERO,9308,7520
2600,2019,Alcalda,COALICINPUERTOLPEZ,510,18062
2601,2019,Alcalda,COALICINPUERTOLPEZIMPARABLE,2897,18062
2602,2019,Alcalda,COALICINPUERTOSALGARMERECEMS,2918,11703
2603,2019,Alcalda,COALICINPURIFICACIN,8163,15757
2604,2019,Alcalda,COALICINPUROCORAZNPORCALI,299033,7529
2605,2019,Alcalda,COALICINQUERERESPODER,2127,4719
2606,2019,Alcalda,COALICINRECONCILIACINYUNIDADJAGUERA,9449,6324
2607,2019,Alcalda,COALICINRECUPERANDOELRUMBO,781,14269
2608,2019,Alcalda,COALICINRECUPEREMOSCAMPOALEGRE,6406,9188
2609,2019,Alcalda,COALICINRECUPEREMOSNUESTRACIUDADPAMPLONAPOSITIVA,1786,7906
2610,2019,Alcalda,COALICINRECUPEREMOSSANJUAN,2262,4798
2611,2019,Alcalda,COALICINREMEDIOSPARATODOS,554,11204
2612,2019,Alcalda,COALICINRENOVACIN,8448,14803
2613,2019,Alcalda,COALICINRENOVEMOSJUNTOS,1547,6887
2614,2019,Alcalda,COALICINRESTREPOBUENASEAL,5462,16233
2615,2019,Alcalda,COALICINRETOMANDOELRUMBO,1892,7111
2616,2019,Alcalda,COALICINRETOMEMOSELRUMBO,2604,6181
2617,2019,Alcalda,COALICINRIOHACHAPUEDE,3338,8941
2618,2019,Alcalda,COALICINRIONEGROPRIMEROLAGENTE,24361,9041
2619,2019,Alcalda,COALICINRIONEGROUNIDO,7000,13700
2620,2019,Alcalda,COALICINRISARALDASOYYO,87,8824
2621,2019,Alcalda,COALICINRIVERAPARATODOS,6582,14349
2622,2019,Alcalda,COALICINRIVERASII,4434,14349
2623,2019,Alcalda,COALICINSABEMOSHACERLOBIENPORSANJOSDEPARE,1915,4533
2624,2019,Alcalda,COALICINSABOYSOMOSTODOS,4242,6303
2625,2019,Alcalda,COALICINSALADOBLANCOSOMOSTODOS,2625,7223
2626,2019,Alcalda,COALICINSALDAASOMOSTODOS,1131,11856
2627,2019,Alcalda,COALICINSALGARENBUENASMANOS,2872,11374
2628,2019,Alcalda,COALICINSALVEMOSNUESTROCUCUNUB,2380,4429
2629,2019,Alcalda,COALICINSANANDRSCOMPROMISODETODOS,1085,3487
2630,2019,Alcalda,COALICINSANANDRSCONRENOVACINSAVANZA,590,4221
2631,2019,Alcalda,COALICINSANBENITOPARATODOS,1628,1729
2632,2019,Alcalda,COALICINSANBERNARDONOSUNE,2372,7432
2633,2019,Alcalda,COALICINSANCARLOSSOMOSTODOS,3545,11313
2634,2019,Alcalda,COALICINSANCAYETANOPARATODOS,1322,6534
2635,2019,Alcalda,COALICINSANDIEGOTERRITORIODELOPOSIBLE,3548,11099
2636,2019,Alcalda,COALICINSANFRANCISCO,800,9525
2637,2019,Alcalda,COALICINSANGILMERECEMS,12449,1601
2638,2019,Alcalda,COALICINSANJUANBIENPENSADOAHORAS,3616,7767
2639,2019,Alcalda,COALICINSANMARTNMERECEMS,7546,11639
2640,2019,Alcalda,COALICINSANMARTNSOMOSTODOS,3074,17637
2641,2019,Alcalda,COALICINSANMIGUELPARATODOS,902,1636
2642,2019,Alcalda,COALICINSANMIGUELUNPACTOPORELEMPRENDIMIENTOYDESARROLLOSOCIAL,780,1636
2643,2019,Alcalda,COALICINSANPABLOPARATODOS,4683,7017
2644,2019,Alcalda,COALICINSANTAMARANOSUNE,612,3028
2645,2019,Alcalda,COALICINSANVICENTETIENEFUTURO,7152,16680
2646,2019,Alcalda,COALICINSEAMOSFRANCOSCONCOTA,3245,9006
2647,2019,Alcalda,COALICINSEGUIMOSCOMPROMETIDOSCONSAMAC,5244,13656
2648,2019,Alcalda,COALICINSEGUIMOSCRECIENDO,1728,3128
2649,2019,Alcalda,COALICINSEGUIMOSTRABAJANDOJUNTOS,702,2696
2650,2019,Alcalda,COALICINSEGUIREMOSCONSTRUYENDOPROGRESOYBIENESTAR,1646,3631
2651,2019,Alcalda,COALICINSEMBRANDODESARROLLO,2981,8534
2652,2019,Alcalda,COALICINSEMBRANDOFUTUROPORSANPABLODEBORBUR,2400,2296
2653,2019,Alcalda,COALICINSENTIDOPORLONUESTRO,3348,14862
2654,2019,Alcalda,COALICINSERGIOISNARDOALCALDE,8143,8263
2655,2019,Alcalda,COALICINSERVIRPARACRECER,1122,5142
2656,2019,Alcalda,COALICINSESPOSIBLE,11749,5773
2657,2019,Alcalda,COALICINSIACHOQUENSESUNIDOS,1520,6300
2658,2019,Alcalda,COALICINSIBUNDOYHAGAMOSEQUIPO,3474,10807
2659,2019,Alcalda,COALICINSIEMPREADELANTE,8602,5704
2660,2019,Alcalda,COALICINSIEMPRECONLAGENTE,9383,12357
2661,2019,Alcalda,COALICINSIEMPRECONMIGENTE,1588,5141
2662,2019,Alcalda,COALICINSIEMPREGMBITA,1589,2477
2663,2019,Alcalda,COALICINSIGAMOSCRECIENDO,3981,10752
2664,2019,Alcalda,COALICINSILOSVUELVEACREER,1387,2286
2665,2019,Alcalda,COALICINSIMIJACADECIDE,2522,9496
2666,2019,Alcalda,COALICINSISEDICESEHACE,1590,5910
2667,2019,Alcalda,COALICINSOACHACIUDADPODEROSA,57077,8495
2668,2019,Alcalda,COALICINSOATJUNTOSPORUNMEJORFUTURO,2952,7662
2669,2019,Alcalda,COALICINSOEMOSJUNTOS,55,6157
2670,2019,Alcalda,COALICINSOGAMOSOAVANZAPACTOPARAELPROGRESO,3278,11074
2671,2019,Alcalda,COALICINSOLEDADESNUESTRACASA,4626,5598
2672,2019,Alcalda,COALICINSOLUCIONESPARALAPRIMAVERA,2155,5130
2673,2019,Alcalda,COALICINSOMOSDUITAMACIUDADCREATIVA,10670,6424
2674,2019,Alcalda,COALICINSOMOSLAALTERNATIVA,48999,8118
2675,2019,Alcalda,COALICINSOMOSLUZ,3431,8467
2676,2019,Alcalda,COALICINSOMOSMS,4622,7081
2677,2019,Alcalda,COALICINSOMOSSABANETA,19491,9184
2678,2019,Alcalda,COALICINSOMOSSEGOVIA,5560,6117
2679,2019,Alcalda,COALICINSOMOSTODOS,3691,5544
