,anio,eleccion,partido,pais,puesto,votos,censo
2598,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,161,1912
2599,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,RUSIA,MOSCUEMBAJADA,8,449
2600,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,SUDAFRICA,PRETORIAEMBAJADA,19,141
2601,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,SUECIA,ESTOCOLMOCONSULADO,33,1663
2602,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,SUIZA,BERNACONSULADO,226,2112
2603,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,TAILANDIA,BANGKOKCONSULADO,6,74
2604,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,TRINIDADYTOBAGO,PUERTOESPAACONSULADO,13,171
2605,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,TURQUIA,ESTAMBUL,16,99
2606,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,URUGUAY,MONTEVIDEOCONSULADO,21,466
2607,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,VENEZUELA,CARACASCONSULADO,3614,69250
2608,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ALEMANIA,LUNESBERLINCONSULADO,9,600
2609,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ARGENTINA,BUENOSAIRESCONSULADO,46,8737
2610,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ARUBA,ORANJESTADCONSULADO,37,3460
2611,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,AUSTRALIA,MELBOURNE,33,2389
2612,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,AUSTRIA,VIENACONSULADO,3,748
2613,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BELGICA,BRUSELASCONSULADO,13,1976
2614,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BOLIVIA,SABADOLAPAZCONSULADO,4,600
2615,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BRASIL,VIERNESBRASILIACONSULADO,16,600
2616,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CANADA,CALGARYCONSULADO,141,2841
2617,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHILE,ANTOFAGASTACONSULADO,72,1679
2618,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHINAREPUBLICAPOPULAR,LUNESGUANGZHOUCONSULADO,4,600
2619,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,COREADELSUR,JUEVESSEULEMBAJADA,2,600
2620,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,COSTARICA,SANJOSEEMBAJADA,63,8171
2621,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CUBA,LAHABANACONSULADO,1,273
2622,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CURAZAO,WILLEMSTADCONSULADO,16,1501
2623,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,DINAMARCA,COPENHAGUE,1,119
2624,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ECUADOR,QUITOCONSULADO,113,12126
2625,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ELSALVADOR,LUNESSANSALVADORCONSULADO,3,600
2626,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,EMIRATOSARABESUNIDOS,ABUDHABICONSULADO,13,1157
2627,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESPANA,BARCELONACONSULADO,356,20523
2628,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESTADOSUNIDOS,ATLANTACONSULADO,1276,8034
2629,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FINLANDIA,MARTESHELSINKIEMBAJADA,1,600
2630,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FRANCIA,PARISEMBAJADA,33,1947
2631,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,GUATEMALA,GUATEMALACONSULADO,4,855
2632,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,HONDURAS,TEGUCIGALPAEMBAJADA,4,451
2633,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,INGLATERRA,LONDRESCONSULADO,60,11511
2634,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,IRLANDA,DUBLINCONSULADOHONORARIO,3,133
2635,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ISRAEL,MIERCOLESTELAVIVCONSULADO,3,600
2636,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ITALIA,MILANCONSULADO,48,3673
2637,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,JAMAICA,KINGSTONCONSULADO,1,99
2638,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,JAPON,TOKIOCONSULADO,10,761
2639,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,KENIA,NAIROBIEMBAJADA,2,66
2640,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,LIBANO,MIERCOLESBEIRUTCONSULADO,3,600
2641,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,LUXEMBURGO,LUXEMBURGO,2,43
2642,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,MEXICO,MEXICOCONSULADO,48,5212
2643,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,NICARAGUA,MANAGUAEMBAJADA,5,263
2644,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,NORUEGA,OSLOEMBAJADA,3,194
2645,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,NUEVAZELANDIA,VIERNESAUCKLANDCONSULADO,2,600
2646,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PAISESBAJOS,SABADOAMSTERDAMCONSULADO,4,600
2647,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PANAMA,PANAMACONSULADO,74,12982
2648,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PARAGUAY,ASUNCIONEMBAJADA,2,321
2649,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PERU,LIMACONSULADO,31,3431
2650,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,POLONIA,VARSOVIACONSULADO,3,137
2651,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PORTUGAL,LISBOAEMBAJADA,5,453
2652,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PUERTORICO,SANJUANDEPUERTORICOCONSULADO,5,1094
2653,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICADESINGAPUR,MIERCOLESSINGAPUREMBAJADA,2,600
2654,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,14,1912
2655,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICASOCIALISTADEVIETNAM,VIERNESHANOICONSULADO,1,600
2656,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,RUSIA,LUNESMOSCUEMBAJADA,1,600
2657,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUDAFRICA,PRETORIAEMBAJADA,8,141
2658,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUECIA,ESTOCOLMOCONSULADO,1,1663
2659,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUIZA,BERNACONSULADO,22,2112
2660,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,TRINIDADYTOBAGO,JUEVESPUERTOESPAACONSULADO,1,600
2661,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,TURQUIA,ESTAMBUL,1,99
2662,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,URUGUAY,MONTEVIDEOCONSULADO,4,466
2663,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,VENEZUELA,CARACASCONSULADO,1329,69250
2664,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ALEMANIA,BERLINCONSULADO,15,1469
2665,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ARGENTINA,BUENOSAIRESCONSULADO,49,8737
2666,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ARUBA,ORANJESTADCONSULADO,21,3460
2667,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,AUSTRALIA,MELBOURNE,45,2389
2668,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,AUSTRIA,VIENACONSULADO,4,748
2669,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,BELGICA,BRUSELASCONSULADO,14,1976
2670,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,BOLIVIA,SANTACRUZDELASIERRACONSULHON,1,354
2671,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,BRASIL,MIERCOLESBRASILIACONSULADO,20,600
2672,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CANADA,CALGARYCONSULADO,119,2841
2673,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CHILE,ANTOFAGASTACONSULADO,63,1679
2674,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CHINAREPUBLICAPOPULAR,LUNESBEIJINGEMBAJADA,9,600
2675,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,COSTARICA,SANJOSEEMBAJADA,41,8171
2676,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CUBA,LAHABANACONSULADO,3,273
2677,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CURAZAO,WILLEMSTADCONSULADO,7,1501
2678,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ECUADOR,QUITOCONSULADO,388,12126
2679,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,EGIPTO,SABADOELCAIROEMBAJADA,1,600
2680,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ELSALVADOR,SANSALVADORCONSULADO,5,474
2681,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,EMIRATOSARABESUNIDOS,LUNESABUDHABICONSULADO,3,600
2682,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ESPANA,BARCELONACONSULADO,435,20523
2683,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ESTADOSUNIDOS,ATLANTACONSULADO,927,8034
2684,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,FINLANDIA,LUNESHELSINKIEMBAJADA,1,600
2685,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,FRANCIA,PARISEMBAJADA,44,1947
2686,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,GRECIA,ATENASCONSULADOHONORARIO,1,55
2687,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,GUATEMALA,GUATEMALACONSULADO,5,855
2688,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,HONDURAS,TEGUCIGALPAEMBAJADA,2,451
2689,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,INDIA,NUEVADELHIEMBAJADA,1,68
2690,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,INGLATERRA,LONDRESCONSULADO,74,11511
2691,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,IRLANDA,DUBLINCONSULADOHONORARIO,1,133
2692,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ISRAEL,TELAVIVCONSULADO,5,848
2693,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ITALIA,MILANCONSULADO,41,3673
2694,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,JAMAICA,ISLASCAIMAN,4,171
2695,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,JAPON,TOKIOCONSULADO,6,761
2696,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,LIBANO,BEIRUTCONSULADO,3,826
2697,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,MEXICO,MEXICOCONSULADO,70,5212
2698,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,NICARAGUA,MANAGUAEMBAJADA,4,263
2699,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,NORUEGA,LUNESOSLOEMBAJADA,4,600
2700,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,NUEVAZELANDIA,AUCKLANDCONSULADO,6,487
2701,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PAISESBAJOS,AMSTERDAMCONSULADO,22,1592
2702,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PANAMA,PANAMACONSULADO,71,12982
2703,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PARAGUAY,ASUNCIONEMBAJADA,3,321
2704,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PERU,LIMACONSULADO,25,3431
2705,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,POLONIA,LUNESVARSOVIACONSULADO,2,600
2706,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PORTUGAL,OPORTOCONSULADOHONORARIO,9,17
2707,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PUERTORICO,SANJUANDEPUERTORICOCONSULADO,11,1094
2708,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,REPUBLICADEFILIPINAS,MANILA,3,82
2709,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,REPUBLICADESINGAPUR,SINGAPUREMBAJADA,2,150
2710,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,14,1912
2711,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,RUSIA,LUNESMOSCUEMBAJADA,1,600
2712,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,SUDAFRICA,CAPETOWNCONSULADOHONORARIO,2,60
2713,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,SUECIA,ESTOCOLMOCONSULADO,3,1663
2714,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,SUIZA,BERNACONSULADO,12,2112
2715,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,TAILANDIA,LUNESBANGKOKCONSULADO,3,600
2716,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,TURQUIA,ESTAMBUL,1,99
2717,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,URUGUAY,MIERCOLESMONTEVIDEOCONSULADO,2,600
2718,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,VENEZUELA,CARACASCONSULADO,1613,69250
2719,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ALEMANIA,BERLINCONSULADO,8,1469
2720,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ARGENTINA,BUENOSAIRESCONSULADO,15,8737
2721,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ARUBA,ORANJESTADCONSULADO,9,3460
2722,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,AUSTRALIA,MELBOURNE,13,2389
2723,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,AUSTRIA,VIERNESVIENACONSULADO,1,600
2724,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,BELGICA,BRUSELASCONSULADO,1,1976
2725,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,BRASIL,BRASILIACONSULADO,4,434
2726,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,CANADA,CALGARYCONSULADO,27,2841
2727,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,CHILE,ANTOFAGASTACONSULADO,22,1679
2728,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,CHINAREPUBLICAPOPULAR,JUEVESBEIJINGEMBAJADA,1,600
2729,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,COSTARICA,SANJOSEEMBAJADA,1,8171
2730,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,CURAZAO,WILLEMSTADCONSULADO,3,1501
2731,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ECUADOR,QUITOCONSULADO,10,12126
2732,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ELSALVADOR,SABADOSANSALVADORCONSULADO,1,600
2733,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,EMIRATOSARABESUNIDOS,LUNESABUDHABICONSULADO,2,600
2734,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ESPANA,BARCELONACONSULADO,44,20523
2735,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ESTADOSUNIDOS,ATLANTACONSULADO,229,8034
2736,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,FRANCIA,PARISEMBAJADA,11,1947
2737,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,GUATEMALA,SABADOGUATEMALACONSULADO,1,600
2738,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,INGLATERRA,LONDRESCONSULADO,14,11511
2739,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ISRAEL,TELAVIVCONSULADO,1,848
2740,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ITALIA,MILANCONSULADO,7,3673
2741,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,JAPON,TOKIOOSAKA,1,59
2742,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,MEXICO,MEXICOCONSULADO,7,5212
2743,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,NICARAGUA,JUEVESMANAGUAEMBAJADA,2,600
2744,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,NUEVAZELANDIA,AUCKLANDCONSULADO,3,487
2745,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,PAISESBAJOS,SABADOAMSTERDAMCONSULADO,3,600
2746,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,PANAMA,PANAMACONSULADO,13,12982
2747,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,PARAGUAY,LUNESASUNCIONEMBAJADA,1,600
2748,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,PERU,LIMACONSULADO,2,3431
2749,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,REPUBLICADOMINICANA,MIERCOLESSANTODOMINGOEMBAJADA,2,600
2750,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,SUIZA,BERNACONSULADO,7,2112
2751,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,URUGUAY,MONTEVIDEOCONSULADO,1,466
2752,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,VENEZUELA,CARACASCONSULADO,82,69250
2753,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ALEMANIA,BERLINCONSULADO,147,1469
2754,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ARGENTINA,BUENOSAIRESCONSULADO,437,8737
2755,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ARUBA,ORANJESTADCONSULADO,23,3460
2756,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ARZERBAIYAN,BAKUCONSULADO,2,17
2757,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,AUSTRALIA,MELBOURNE,207,2389
2758,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,AUSTRIA,VIENACONSULADO,35,748
2759,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,BELGICA,BRUSELASCONSULADO,65,1976
2760,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,BOLIVIA,LAPAZCONSULADO,7,431
2761,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,BRASIL,BRASILIACONSULADO,123,434
2762,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CANADA,CALGARYCONSULADO,458,2841
2763,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CHILE,ANTOFAGASTACONSULADO,170,1679
2764,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CHINAREPUBLICAPOPULAR,BEIJINGEMBAJADA,10,211
2765,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,COREADELSUR,JUEVESSEULEMBAJADA,3,600
2766,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,COSTARICA,SANJOSEEMBAJADA,58,8171
2767,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CUBA,LAHABANACONSULADO,11,273
2768,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CURAZAO,WILLEMSTADCONSULADO,7,1501
2769,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,DINAMARCA,COPENHAGUE,2,119
2770,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ECUADOR,QUITOCONSULADO,113,12126
2771,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ELSALVADOR,SANSALVADORCONSULADO,5,474
2772,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,EMIRATOSARABESUNIDOS,LUNESABUDHABICONSULADO,7,600
2773,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ESPANA,BARCELONACONSULADO,629,20523
2774,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ESTADOSUNIDOS,ATLANTACONSULADO,1057,8034
2775,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,FINLANDIA,HELSINKIEMBAJADA,6,156
2776,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,FRANCIA,PARISEMBAJADA,306,1947
2777,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,GUATEMALA,GUATEMALACONSULADO,8,855
2778,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,HONDURAS,TEGUCIGALPAEMBAJADA,1,451
2779,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,INGLATERRA,LONDRESCONSULADO,153,11511
2780,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,IRLANDA,DUBLINCONSULADOHONORARIO,2,133
2781,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ISRAEL,TELAVIVRAMALLA,6,77
2782,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ITALIA,FLORENCIACONSULADOHONORARIO,86,67
2783,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,JAPON,TOKIOCONSULADO,6,761
2784,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,KENIA,LUNESNAIROBIEMBAJADA,2,600
2785,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,LUXEMBURGO,LUXEMBURGO,1,43
2786,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,MARRUECOS,RABATCONSULADO,3,29
2787,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,MEXICO,MEXICOCONSULADO,177,5212
2788,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,NICARAGUA,MARTESMANAGUAEMBAJADA,4,600
2789,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,NORUEGA,OSLOEMBAJADA,12,194
2790,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,NUEVAZELANDIA,AUCKLANDCONSULADO,21,487
2791,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PAISESBAJOS,AMSTERDAMCONSULADO,42,1592
2792,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PANAMA,PANAMACONSULADO,62,12982
2793,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PARAGUAY,ASUNCIONEMBAJADA,2,321
2794,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PERU,LIMACONSULADO,23,3431
2795,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,POLONIA,VARSOVIACONSULADO,8,137
2796,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PORTUGAL,LISBOAEMBAJADA,11,453
2797,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PUERTORICO,SANJUANDEPUERTORICOCONSULADO,12,1094
2798,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,REPUBLICADEFILIPINAS,MANILA,3,82
2799,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,REPUBLICADESINGAPUR,SINGAPUREMBAJADA,3,150
2800,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,REPUBLICADOMINICANA,SANTODOMINGOEMBAJADA,14,1912
2801,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,RUSIA,MOSCUEMBAJADA,8,449
2802,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,SUDAFRICA,PRETORIAEMBAJADA,2,141
2803,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,SUECIA,ESTOCOLMOCONSULADO,42,1663
2804,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,SUIZA,BERNACONSULADO,132,2112
2805,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,TAILANDIA,MARTESBANGKOKCONSULADO,4,600
2806,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,TRINIDADYTOBAGO,PUERTOESPAACONSULADO,2,171
2807,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,TURQUIA,ANKARACONSULADO,5,50
2808,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,URUGUAY,MONTEVIDEOCONSULADO,21,466
2809,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,VENEZUELA,CARACASCONSULADO,1090,69250
2810,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,ALEMANIA,BERLINCONSULADO,143,1469
2811,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,ARGENTINA,BUENOSAIRESCONSULADO,241,8737
